ply_number,material_diff,mobility_diff,white_king_attackers,black_king_attackers,king_safety_diff,white_castling_rights_lost,black_castling_rights_lost,pawn_diff,rating_diff,is_check,white_to_move,label_white_wins,game_id
45,-3,10,0,0,0,1,1,-1,-294,0,0,0,6v8f91PR
61,-3,-1,0,0,0,1,1,-1,-294,0,0,0,6v8f91PR
9,0,-4,0,0,0,0,0,0,-173,0,0,1,eq35lpgn
32,-3,-29,1,0,-1,1,1,0,-173,1,1,1,eq35lpgn
65,7,23,0,0,0,1,1,2,-173,0,0,1,eq35lpgn
114,28,65,0,0,0,1,1,0,-173,0,1,1,eq35lpgn
6,0,3,0,0,0,0,0,0,468,0,1,1,EI8hEiS1
7,3,4,0,0,0,0,0,0,468,0,0,1,EI8hEiS1
16,1,-2,0,0,0,0,0,-2,468,0,1,1,EI8hEiS1
17,1,-1,0,0,0,0,0,-2,468,0,0,1,EI8hEiS1
34,2,13,0,0,0,1,1,-1,208,0,1,1,2rAiJkwx
37,2,14,0,0,0,1,1,-1,208,0,0,1,2rAiJkwx
47,3,1,0,0,0,1,1,0,208,0,0,1,2rAiJkwx
48,2,5,0,0,0,1,1,-1,208,0,1,1,2rAiJkwx
13,0,3,0,0,0,0,1,0,37,0,0,0,T6Ve9ROQ
59,-3,-3,0,0,0,1,1,0,37,0,0,0,T6Ve9ROQ
63,-3,-8,0,0,0,1,1,0,37,0,0,0,T6Ve9ROQ
78,-5,-25,1,0,-1,1,1,1,37,1,1,0,T6Ve9ROQ
11,0,16,0,0,0,0,0,0,451,0,0,1,qkSMLZVZ
25,0,10,0,0,0,1,0,0,451,0,0,1,qkSMLZVZ
29,0,1,0,0,0,1,0,0,451,0,0,1,qkSMLZVZ
42,-9,3,0,0,0,1,1,0,451,0,1,1,qkSMLZVZ
16,0,-13,0,0,0,1,1,0,133,0,1,0,rARl9CbP
19,0,-11,0,0,0,1,1,0,133,0,0,0,rARl9CbP
31,0,0,0,0,0,1,1,0,133,0,0,0,rARl9CbP
34,0,2,0,0,0,1,1,0,133,0,1,0,rARl9CbP
13,0,9,0,0,0,0,0,0,0,0,0,0,5nlvivpe
36,0,4,0,0,0,1,1,0,0,0,1,0,5nlvivpe
44,-3,-12,0,0,0,1,1,0,0,0,1,0,5nlvivpe
102,-4,8,0,0,0,1,1,0,0,0,1,0,5nlvivpe
9,0,6,0,0,0,1,0,0,-188,0,0,1,8Xm7SS9F
20,0,23,0,0,0,1,1,0,-188,0,1,1,8Xm7SS9F
38,-2,15,0,0,0,1,1,1,-188,0,1,1,8Xm7SS9F
47,3,4,0,0,0,1,1,1,-188,0,0,1,8Xm7SS9F
31,-1,11,0,0,0,1,0,-1,0,0,0,0,Xk1mmabS
33,-1,2,0,0,0,1,0,-1,0,0,0,0,Xk1mmabS
40,-1,-7,0,0,0,1,0,-1,0,0,1,0,Xk1mmabS
50,-4,-12,0,0,0,1,1,-1,0,0,1,0,Xk1mmabS
12,-3,-11,0,0,0,0,0,0,442,0,1,1,NakG6ETJ
14,0,0,0,0,0,0,0,0,442,0,1,1,NakG6ETJ
29,9,35,0,0,0,1,1,0,442,0,0,1,NakG6ETJ
33,5,6,0,0,0,1,1,1,442,0,0,1,NakG6ETJ
7,0,1,0,0,0,0,0,0,442,0,0,1,mBB3RxVP
10,0,-11,0,0,0,0,0,0,442,0,1,1,mBB3RxVP
12,0,-15,0,0,0,0,0,0,442,0,1,1,mBB3RxVP
13,0,24,0,1,1,0,0,0,442,1,0,1,mBB3RxVP
13,0,-6,0,0,0,0,0,0,-54,0,0,1,kR0Qw8J3
20,0,10,0,0,0,0,0,0,-54,0,1,1,kR0Qw8J3
23,0,12,0,0,0,0,0,0,-54,0,0,1,kR0Qw8J3
26,-1,3,0,0,0,0,0,-1,-54,0,1,1,kR0Qw8J3
36,1,-37,1,0,-1,1,1,-1,-43,1,1,0,BbZrnXH6
39,1,-12,0,0,0,1,1,-1,-43,0,0,0,BbZrnXH6
40,1,-41,1,0,-1,1,1,-1,-43,1,1,0,BbZrnXH6
44,0,-44,1,0,-1,1,1,-2,-43,1,1,0,BbZrnXH6
15,0,0,0,0,0,1,1,0,229,0,0,1,GCHQu0aN
28,-3,2,0,0,0,1,1,0,229,0,1,1,GCHQu0aN
37,6,40,0,1,1,1,1,1,229,1,0,1,GCHQu0aN
46,2,6,0,0,0,1,1,0,229,0,1,1,GCHQu0aN
38,-2,7,0,0,0,0,1,1,-57,0,1,0,pHWsUc0O
78,-3,-29,1,0,-1,1,1,0,-57,1,1,0,pHWsUc0O
79,-3,-14,0,0,0,1,1,0,-57,0,0,0,pHWsUc0O
91,-9,-18,0,0,0,1,1,-1,-57,0,0,0,pHWsUc0O
5,0,7,0,0,0,0,0,0,-58,0,0,0,QEcMTHmp
7,0,11,0,0,0,0,0,0,-58,0,0,0,QEcMTHmp
17,0,1,0,0,0,1,1,0,-58,0,0,0,QEcMTHmp
21,0,-5,0,0,0,1,1,0,-58,0,0,0,QEcMTHmp
17,0,4,0,0,0,1,1,0,173,0,0,1,8KzJ27W0
42,1,19,0,0,0,1,1,1,173,0,1,1,8KzJ27W0
49,-2,33,0,1,1,1,1,1,173,1,0,1,8KzJ27W0
76,1,9,0,0,0,1,1,1,173,0,1,1,8KzJ27W0
29,0,0,0,0,0,1,1,0,-28,0,0,0,lvtKjORR
47,1,-6,0,0,0,1,1,1,-28,0,0,0,lvtKjORR
52,1,-6,0,0,0,1,1,2,-28,0,1,0,lvtKjORR
64,-2,-4,0,0,0,1,1,1,-28,0,1,0,lvtKjORR
12,0,-4,0,0,0,1,0,0,-81,0,1,1,IObpjOBh
32,3,-9,0,0,0,1,1,3,-81,0,1,1,IObpjOBh
34,5,4,0,0,0,1,1,2,-81,0,1,1,IObpjOBh
40,5,-5,0,0,0,1,1,2,-81,0,1,1,IObpjOBh
11,0,11,0,0,0,0,0,0,61,0,0,0,s5QypWTq
18,0,15,0,0,0,0,1,0,61,0,1,0,s5QypWTq
19,0,9,0,0,0,1,1,0,61,0,0,0,s5QypWTq
33,0,-7,0,0,0,1,1,0,61,0,0,0,s5QypWTq
12,1,10,0,0,0,0,0,1,-27,0,1,0,K7Mhj8BO
25,2,-6,0,0,0,0,0,2,-27,0,0,0,K7Mhj8BO
28,1,-48,1,0,-1,0,0,1,-27,1,1,0,K7Mhj8BO
38,-4,-19,0,0,0,1,1,1,-27,0,1,0,K7Mhj8BO
6,0,4,0,0,0,0,0,0,21,0,1,0,QaqtANmD
30,-2,1,0,0,0,1,1,1,21,0,1,0,QaqtANmD
36,-1,6,0,0,0,1,1,2,21,0,1,0,QaqtANmD
41,-1,-6,0,0,0,1,1,2,21,0,0,0,QaqtANmD
8,-1,2,0,0,0,0,0,-1,27,0,1,1,JaKrsAgH
18,0,24,0,0,0,0,0,0,27,0,1,1,JaKrsAgH
20,0,27,0,0,0,0,0,0,27,0,1,1,JaKrsAgH
31,9,31,0,1,1,0,1,1,27,1,0,1,JaKrsAgH
21,0,39,0,1,1,1,0,0,27,1,0,1,JcvSaMZF
40,3,-8,0,0,0,1,1,0,27,0,1,1,JcvSaMZF
44,3,-9,0,0,0,1,1,0,27,0,1,1,JcvSaMZF
53,7,-8,0,0,0,1,1,-1,27,0,0,1,JcvSaMZF
17,0,6,0,0,0,0,1,0,237,0,0,0,WdTcaQRp
95,-3,-2,0,0,0,1,1,-3,237,0,0,0,WdTcaQRp
113,-10,-23,0,0,0,1,1,-1,237,0,0,0,WdTcaQRp
123,-18,-47,0,0,0,1,1,0,237,0,0,0,WdTcaQRp
5,0,-3,0,0,0,0,0,0,22,0,0,1,h7JfHe0a
12,0,7,0,0,0,0,0,0,22,0,1,1,h7JfHe0a
39,-2,2,0,0,0,1,0,-2,22,0,0,1,h7JfHe0a
44,-1,9,0,0,0,1,1,-1,22,0,1,1,h7JfHe0a
7,0,-3,0,0,0,0,0,0,-27,0,0,1,GuSu1BM9
22,0,0,0,0,0,0,0,0,-27,0,1,1,GuSu1BM9
51,4,14,0,0,0,1,1,2,-27,0,0,1,GuSu1BM9
52,4,6,0,0,0,1,1,2,-27,0,1,1,GuSu1BM9
10,0,10,0,0,0,0,0,0,495,0,1,0,X2Gn8h82
52,-2,15,0,0,0,1,1,-1,495,0,1,0,X2Gn8h82
57,3,17,0,0,0,1,1,-1,495,0,0,0,X2Gn8h82
61,0,1,0,0,0,1,1,-1,495,0,0,0,X2Gn8h82
11,0,13,0,0,0,0,0,0,606,0,0,0,yHEq1Acf
20,0,11,0,0,0,0,0,0,606,0,1,0,yHEq1Acf
24,0,18,0,0,0,0,0,0,606,0,1,0,yHEq1Acf
35,-1,10,0,0,0,1,0,-1,606,0,0,0,yHEq1Acf
10,0,5,0,0,0,0,0,0,-144,0,1,0,2s0GL5OY
44,0,-10,0,0,0,1,1,-2,-144,0,1,0,2s0GL5OY
59,-2,-10,0,0,0,1,1,-2,-144,0,0,0,2s0GL5OY
61,-3,-14,0,0,0,1,1,-3,-144,0,0,0,2s0GL5OY
25,0,-21,0,0,0,1,1,0,-271,0,0,0,j10I9Oe6
67,-6,14,0,1,1,1,1,1,-271,1,0,0,j10I9Oe6
82,-3,-11,0,0,0,1,1,2,-271,0,1,0,j10I9Oe6
103,-4,-10,0,0,0,1,1,1,-271,0,0,0,j10I9Oe6
25,0,1,0,0,0,1,1,0,-125,0,0,0,e5TVz032
27,0,-5,0,0,0,1,1,0,-125,0,0,0,e5TVz032
57,-1,-7,0,0,0,1,1,1,-125,0,0,0,e5TVz032
72,-6,-10,0,0,0,1,1,-1,-125,0,1,0,e5TVz032
37,0,4,0,0,0,1,1,0,-144,0,0,0,FIdH4e22
40,0,7,0,0,0,1,1,0,-144,0,1,0,FIdH4e22
47,1,1,0,0,0,1,1,1,-144,0,0,0,FIdH4e22
51,1,-6,0,0,0,1,1,1,-144,0,0,0,FIdH4e22
14,0,-10,0,0,0,0,0,0,-225,0,1,0,ySzzXAtG
24,0,11,0,0,0,0,1,0,-225,0,1,0,ySzzXAtG
26,0,7,0,0,0,0,1,0,-225,0,1,0,ySzzXAtG
34,0,11,0,0,0,0,1,0,-225,0,1,0,ySzzXAtG
18,0,4,0,0,0,1,1,0,-51,0,1,1,9fn2WCfb
21,3,-1,0,0,0,1,1,0,-51,0,0,1,9fn2WCfb
22,0,-16,0,0,0,1,1,0,-51,0,1,1,9fn2WCfb
52,4,13,0,0,0,1,1,0,-51,0,1,1,9fn2WCfb
36,-1,2,0,0,0,1,1,-1,92,0,1,0,9VTSnuq1
41,-1,-7,0,0,0,1,1,-1,92,0,0,0,9VTSnuq1
42,-1,-4,0,0,0,1,1,-1,92,0,1,0,9VTSnuq1
50,-2,7,0,0,0,1,1,0,92,0,1,0,9VTSnuq1
19,0,15,0,0,0,1,0,0,-82,0,0,0,DDqX1g7o
24,0,16,0,0,0,1,1,0,-82,0,1,0,DDqX1g7o
52,-1,8,0,0,0,1,1,2,-82,0,1,0,DDqX1g7o
66,-1,-2,0,0,0,1,1,2,-82,0,1,0,DDqX1g7o
29,-1,7,0,0,0,1,0,2,-33,0,0,1,DoJqcBvp
46,-1,16,0,0,0,1,1,2,-33,0,1,1,DoJqcBvp
57,-1,20,0,0,0,1,1,2,-33,0,0,1,DoJqcBvp
85,3,47,0,1,1,1,1,0,-33,1,0,1,DoJqcBvp
13,1,11,0,0,0,0,0,-2,6,0,0,1,4gg2x3d9
16,1,-2,0,0,0,0,0,-2,6,0,1,1,4gg2x3d9
19,2,3,0,0,0,0,0,-1,6,0,0,1,4gg2x3d9
21,3,41,0,1,1,0,0,0,6,1,0,1,4gg2x3d9
34,-1,8,0,0,0,1,1,-1,-79,0,1,0,1TPUrera
40,-4,-13,0,0,0,1,1,-1,-79,0,1,0,1TPUrera
58,-1,-4,0,0,0,1,1,-1,-79,0,1,0,1TPUrera
62,-1,-37,1,0,-1,1,1,-1,-79,1,1,0,1TPUrera
12,0,15,0,0,0,0,0,0,-160,0,1,0,gey7mQez
26,-2,-56,1,0,-1,0,0,-2,-160,1,1,0,gey7mQez
27,-2,-23,0,0,0,0,0,-2,-160,0,0,0,gey7mQez
28,-5,-26,0,0,0,0,0,-2,-160,0,1,0,gey7mQez
35,2,11,0,0,0,1,0,2,160,0,0,1,9AYBlVDz
47,-1,45,0,1,1,1,1,1,160,1,0,1,9AYBlVDz
63,10,17,0,0,0,1,1,3,160,0,0,1,9AYBlVDz
66,10,17,0,0,0,1,1,3,160,0,1,1,9AYBlVDz
8,0,6,0,0,0,0,0,0,-160,0,1,1,jOUGfm4K
9,0,14,0,0,0,0,0,0,-160,0,0,1,jOUGfm4K
17,1,8,0,0,0,0,0,1,-160,0,0,1,jOUGfm4K
25,4,-4,0,0,0,0,1,-1,-160,0,0,1,jOUGfm4K
9,-1,9,0,0,0,0,0,-1,14,0,0,0,4LmfwClf
15,0,13,0,0,0,0,1,0,14,0,0,0,4LmfwClf
16,0,11,0,0,0,0,1,0,14,0,1,0,4LmfwClf
20,-1,-12,0,0,0,1,1,-1,14,0,1,0,4LmfwClf
8,-1,12,0,0,0,0,0,-1,-180,0,1,1,LKmpAyer
32,3,11,0,0,0,1,1,0,-180,0,1,1,LKmpAyer
42,1,-4,0,0,0,1,1,1,-180,0,1,1,LKmpAyer
55,1,23,0,1,1,1,1,1,-180,1,0,1,LKmpAyer
19,0,-9,0,0,0,1,1,0,-150,0,0,1,Pqw3Zgq7
20,0,-10,0,0,0,1,1,0,-150,0,1,1,Pqw3Zgq7
27,0,-4,0,0,0,1,1,0,-150,0,0,1,Pqw3Zgq7
30,-1,0,0,0,0,1,1,-1,-150,0,1,1,Pqw3Zgq7
12,0,25,0,0,0,0,0,0,-1,0,1,1,K50o8UXf
17,0,21,0,0,0,1,0,0,-1,0,0,1,K50o8UXf
25,0,17,0,0,0,1,1,0,-1,0,0,1,K50o8UXf
40,-1,17,0,0,0,1,1,1,-1,0,1,1,K50o8UXf
5,0,2,0,0,0,0,0,0,-146,0,0,0,NuiZjyKC
17,0,6,0,0,0,1,1,0,-146,0,0,0,NuiZjyKC
27,0,-1,0,0,0,1,1,0,-146,0,0,0,NuiZjyKC
29,0,-1,0,0,0,1,1,0,-146,0,0,0,NuiZjyKC
11,0,12,0,0,0,0,0,0,10,0,0,1,NsdLKekH
23,0,13,0,0,0,1,1,0,10,0,0,1,NsdLKekH
35,0,7,0,0,0,1,1,0,10,0,0,1,NsdLKekH
45,0,51,0,1,1,1,1,0,10,1,0,1,NsdLKekH
6,-1,15,0,0,0,0,0,-1,10,0,1,1,f44zrvEK
19,0,11,0,0,0,1,1,0,10,0,0,1,f44zrvEK
21,3,14,0,0,0,1,1,0,10,0,0,1,f44zrvEK
49,3,-2,0,0,0,1,1,1,10,0,0,1,f44zrvEK
8,-1,-7,0,0,0,0,0,-1,13,0,1,0,T1bbKgXh
15,0,2,0,0,0,0,0,0,13,0,0,0,T1bbKgXh
27,0,-5,0,0,0,1,1,0,13,0,0,0,T1bbKgXh
29,0,4,0,0,0,1,1,0,13,0,0,0,T1bbKgXh
7,0,29,0,0,0,0,0,0,96,0,0,0,7f7NRgAP
8,0,25,0,0,0,0,0,0,96,0,1,0,7f7NRgAP
12,0,7,0,0,0,0,0,0,96,0,1,0,7f7NRgAP
23,-3,5,0,0,0,0,0,0,96,0,0,0,7f7NRgAP
11,0,10,0,0,0,0,0,0,34,0,0,1,85Ns71Py
17,1,13,0,0,0,0,0,1,34,0,0,1,85Ns71Py
30,3,2,0,0,0,1,1,0,34,0,1,1,85Ns71Py
31,3,5,0,0,0,1,1,0,34,0,0,1,85Ns71Py
23,0,-8,0,0,0,1,1,0,-96,0,0,0,2AGow5rm
50,-1,-8,0,0,0,1,1,-1,-96,0,1,0,2AGow5rm
64,-1,-2,0,0,0,1,1,-1,-96,0,1,0,2AGow5rm
68,-9,-23,0,0,0,1,1,-1,-96,0,1,0,2AGow5rm
5,0,4,0,0,0,0,0,0,35,0,0,1,Sg5V88me
8,-1,-28,1,0,-1,0,0,-1,35,1,1,1,Sg5V88me
19,-1,3,0,0,0,1,0,-1,35,0,0,1,Sg5V88me
20,-1,-1,0,0,0,1,0,-1,35,0,1,1,Sg5V88me
14,0,2,0,0,0,0,0,0,-170,0,1,1,Li1gEVkV
33,-1,6,0,0,0,1,1,-1,-170,0,0,1,Li1gEVkV
41,5,11,0,0,0,1,1,-1,-170,0,0,1,Li1gEVkV
61,4,20,0,1,1,1,1,0,-170,1,0,1,Li1gEVkV
18,-1,20,0,0,0,1,0,-1,205,0,1,0,eeV10ptf
60,1,8,0,0,0,1,1,-1,205,0,1,0,eeV10ptf
61,1,1,0,0,0,1,1,-1,205,0,0,0,eeV10ptf
64,2,3,0,0,0,1,1,0,205,0,1,0,eeV10ptf
5,0,12,0,0,0,0,0,0,-93,0,0,0,8l1WLfmS
18,0,2,0,0,0,0,1,0,-93,0,1,0,8l1WLfmS
25,0,5,0,0,0,1,1,0,-93,0,0,0,8l1WLfmS
52,-4,-10,0,0,0,1,1,0,-93,0,1,0,8l1WLfmS
27,-1,-6,0,0,0,0,1,2,-27,0,0,0,sh98qLdp
42,0,-54,1,0,-1,1,1,0,-27,1,1,0,sh98qLdp
57,0,-2,0,0,0,1,1,0,-27,0,0,0,sh98qLdp
94,-17,-53,0,0,0,1,1,-2,-27,0,1,0,sh98qLdp
15,0,5,0,0,0,1,0,0,408,0,0,1,rXe3cMsY
34,-4,-9,0,0,0,1,1,1,408,0,1,1,rXe3cMsY
41,3,13,0,0,0,1,1,0,408,0,0,1,rXe3cMsY
51,4,9,0,0,0,1,1,1,408,0,0,1,rXe3cMsY
6,-1,5,0,0,0,0,0,-1,109,0,1,1,Wib1JMcj
18,-1,13,0,0,0,1,1,-1,109,0,1,1,Wib1JMcj
23,-1,12,0,0,0,1,1,-1,109,0,0,1,Wib1JMcj
37,-1,27,0,0,0,1,1,-1,109,0,0,1,Wib1JMcj
11,0,1,0,0,0,1,1,0,160,0,0,1,az5ldvxd
36,0,13,0,0,0,1,1,0,160,0,1,1,az5ldvxd
40,0,3,0,0,0,1,1,0,160,0,1,1,az5ldvxd
45,1,2,0,0,0,1,1,1,160,0,0,1,az5ldvxd
22,-3,-3,0,0,0,1,1,0,160,0,1,1,m9Z2GkKL
55,0,4,0,0,0,1,1,-3,160,0,0,1,m9Z2GkKL
57,-1,5,0,0,0,1,1,-4,160,0,0,1,m9Z2GkKL
64,1,9,0,0,0,1,1,-4,160,0,1,1,m9Z2GkKL
7,0,11,0,0,0,0,0,0,-160,0,0,1,qHM5SZfZ
14,0,9,0,0,0,1,0,0,-160,0,1,1,qHM5SZfZ
15,3,22,0,0,0,1,0,0,-160,0,0,1,qHM5SZfZ
33,0,13,0,0,0,1,1,0,-160,0,0,1,qHM5SZfZ
14,0,-12,0,0,0,1,0,0,108,0,1,1,dvGfuBIJ
36,1,1,0,0,0,1,1,1,108,0,1,1,dvGfuBIJ
44,1,-7,0,0,0,1,1,1,108,0,1,1,dvGfuBIJ
49,1,-6,0,0,0,1,1,1,108,0,0,1,dvGfuBIJ
22,0,4,0,0,0,1,1,0,84,0,1,1,wtDbwtvq
64,0,-4,0,0,0,1,1,0,84,0,1,1,wtDbwtvq
86,1,5,0,0,0,1,1,1,84,0,1,1,wtDbwtvq
106,4,7,0,0,0,1,1,-1,84,0,1,1,wtDbwtvq
39,0,2,0,0,0,1,1,0,-80,0,0,0,CmEuZBLE
44,0,14,0,0,0,1,1,0,-80,0,1,0,CmEuZBLE
58,0,-2,0,0,0,1,1,0,-80,0,1,0,CmEuZBLE
70,0,4,0,0,0,1,1,0,-80,0,1,0,CmEuZBLE
13,0,12,0,0,0,0,0,0,-54,0,0,1,G1k8yJpj
26,0,-13,0,0,0,1,1,0,-54,0,1,1,G1k8yJpj
31,0,-8,0,0,0,1,1,0,-54,0,0,1,G1k8yJpj
35,2,-6,0,0,0,1,1,-1,-54,0,0,1,G1k8yJpj
8,0,2,0,0,0,0,0,0,37,0,1,0,Qz171b3F
23,1,17,0,0,0,1,1,1,37,0,0,0,Qz171b3F
29,2,24,0,0,0,1,1,2,37,0,0,0,Qz171b3F
34,3,17,0,0,0,1,1,1,37,0,1,0,Qz171b3F
10,0,18,0,0,0,0,0,0,108,0,1,1,EpnGLcxN
25,0,3,0,0,0,0,0,0,108,0,0,1,EpnGLcxN
70,1,-1,0,0,0,1,1,1,108,0,1,1,EpnGLcxN
88,-7,-12,0,0,0,1,1,2,108,0,1,1,EpnGLcxN
7,0,38,0,1,1,0,0,0,0,1,0,0,VUMZ3TMl
31,0,-6,0,0,0,1,1,0,0,0,0,0,VUMZ3TMl
55,1,-6,0,0,0,1,1,1,0,0,0,0,VUMZ3TMl
60,0,-10,0,0,0,1,1,0,0,0,1,0,VUMZ3TMl
7,0,14,0,0,0,0,0,0,22,0,0,1,Vbvtr7Ho
11,0,14,0,0,0,0,0,0,22,0,0,1,Vbvtr7Ho
25,0,6,0,0,0,0,1,0,22,0,0,1,Vbvtr7Ho
27,0,9,0,0,0,0,1,0,22,0,0,1,Vbvtr7Ho
7,0,17,0,0,0,0,0,0,49,0,0,0,DveJsZHo
10,0,27,0,0,0,0,0,0,49,0,1,0,DveJsZHo
12,0,24,0,0,0,0,0,0,49,0,1,0,DveJsZHo
17,0,11,0,0,0,1,0,0,49,0,0,0,DveJsZHo
8,0,16,0,0,0,0,0,0,46,0,1,0,LZZNnsIT
37,0,22,0,0,0,1,1,0,46,0,0,0,LZZNnsIT
84,-1,-5,0,0,0,1,1,2,46,0,1,0,LZZNnsIT
94,-7,-39,1,0,-1,1,1,1,46,1,1,0,LZZNnsIT
10,0,7,0,0,0,0,0,0,30,0,1,1,rFc7L2k2
13,0,3,0,0,0,1,0,0,30,0,0,1,rFc7L2k2
19,0,18,0,0,0,1,1,0,30,0,0,1,rFc7L2k2
35,1,7,0,0,0,1,1,1,30,0,0,1,rFc7L2k2
12,0,7,0,0,0,0,1,0,-651,0,1,1,9uY3lNxz
24,-1,3,0,0,0,0,1,-1,-651,0,1,1,9uY3lNxz
54,-3,-32,1,0,-1,1,1,0,-651,1,1,1,9uY3lNxz
60,-4,-23,1,0,-1,1,1,-1,-651,1,1,1,9uY3lNxz
10,0,2,0,0,0,0,0,0,369,0,1,1,GjetxB72
11,0,6,0,0,0,0,0,0,369,0,0,1,GjetxB72
12,0,-3,0,0,0,0,0,0,369,0,1,1,GjetxB72
18,0,8,0,0,0,0,0,0,369,0,1,1,GjetxB72
5,0,10,0,0,0,0,0,0,5,0,0,0,xCzlbxbe
23,0,0,0,0,0,1,1,0,5,0,0,0,xCzlbxbe
25,0,-2,0,0,0,1,1,0,5,0,0,0,xCzlbxbe
46,0,-7,0,0,0,1,1,0,5,0,1,0,xCzlbxbe
10,0,14,0,0,0,0,0,0,236,0,1,1,g9h3Xrhj
12,0,15,0,0,0,0,0,0,236,0,1,1,g9h3Xrhj
25,1,35,0,1,1,1,0,1,236,1,0,1,g9h3Xrhj
28,2,4,0,0,0,1,1,2,236,0,1,1,g9h3Xrhj
15,0,18,0,0,0,0,1,0,0,0,0,1,9h90OPOe
22,0,7,0,0,0,1,1,0,0,0,1,1,9h90OPOe
45,1,43,0,1,1,1,1,1,0,1,0,1,9h90OPOe
46,1,14,0,0,0,1,1,1,0,0,1,1,9h90OPOe
12,0,6,0,0,0,0,0,0,271,0,1,1,UlORhQfd
19,0,6,0,0,0,1,1,0,271,0,0,1,UlORhQfd
22,0,-1,0,0,0,1,1,0,271,0,1,1,UlORhQfd
31,0,-2,0,0,0,1,1,0,271,0,0,1,UlORhQfd
47,0,8,0,0,0,1,1,0,117,0,0,0,lK9q2uyf
62,0,2,0,0,0,1,1,0,117,0,1,0,lK9q2uyf
90,1,15,0,0,0,1,1,1,117,0,1,0,lK9q2uyf
133,0,2,0,0,0,1,1,0,117,0,0,0,lK9q2uyf
9,0,-8,0,0,0,0,0,0,69,0,0,1,2SrwqeuI
32,2,6,0,0,0,1,1,-1,69,0,1,1,2SrwqeuI
34,2,9,0,0,0,1,1,-1,69,0,1,1,2SrwqeuI
40,2,1,0,0,0,1,1,-1,69,0,1,1,2SrwqeuI
5,0,-2,0,0,0,0,0,0,-370,0,0,0,kefzR8W5
28,-1,-6,0,0,0,1,1,-1,-370,0,1,0,kefzR8W5
40,0,0,0,0,0,1,1,0,-370,0,1,0,kefzR8W5
47,-9,-22,0,0,0,1,1,0,-370,0,0,0,kefzR8W5
7,0,11,0,0,0,0,0,0,-2,0,0,1,EDl1jNzL
9,0,13,0,0,0,0,0,0,-2,0,0,1,EDl1jNzL
20,0,11,0,0,0,0,0,0,-2,0,1,1,EDl1jNzL
38,1,5,0,0,0,1,1,1,-2,0,1,1,EDl1jNzL
16,0,20,0,0,0,1,1,0,-1,0,1,0,OVxiA6xL
19,0,27,0,0,0,1,1,0,-1,0,0,0,OVxiA6xL
26,-5,15,0,0,0,1,1,1,-1,0,1,0,OVxiA6xL
33,-2,12,0,0,0,1,1,1,-1,0,0,0,OVxiA6xL
12,0,8,0,0,0,0,0,0,-402,0,1,0,CjDZmZn9
19,0,-3,0,0,0,0,0,0,-402,0,0,0,CjDZmZn9
29,-1,-31,0,0,0,0,0,-1,-402,0,0,0,CjDZmZn9
33,-1,-24,0,0,0,0,0,-1,-402,0,0,0,CjDZmZn9
23,4,2,0,0,0,1,1,1,-62,0,0,1,dWgZipCD
26,1,-5,0,0,0,1,1,1,-62,0,1,1,dWgZipCD
27,1,0,0,0,0,1,1,1,-62,0,0,1,dWgZipCD
29,1,-11,0,0,0,1,1,1,-62,0,0,1,dWgZipCD
19,0,11,0,0,0,1,1,0,11,0,0,0,n1N3t0Rx
22,0,3,0,0,0,1,1,0,11,0,1,0,n1N3t0Rx
52,0,8,0,0,0,1,1,0,11,0,1,0,n1N3t0Rx
57,0,12,0,0,0,1,1,0,11,0,0,0,n1N3t0Rx
12,0,6,0,0,0,1,0,0,-34,0,1,1,IV738irf
35,0,0,0,0,0,1,1,0,-34,0,0,1,IV738irf
85,3,8,0,0,0,1,1,3,-34,0,0,1,IV738irf
117,3,-2,0,0,0,1,1,3,-34,0,0,1,IV738irf
5,0,4,0,0,0,0,0,0,14,0,0,1,h9TvYa3Z
27,5,1,0,0,0,0,1,0,14,0,0,1,h9TvYa3Z
47,2,6,0,0,0,1,1,0,14,0,0,1,h9TvYa3Z
52,1,8,0,0,0,1,1,-1,14,0,1,1,h9TvYa3Z
6,0,0,0,0,0,0,0,0,-96,0,1,0,dCr3bTla
25,3,28,0,0,0,1,1,0,-96,0,0,0,dCr3bTla
51,0,2,0,0,0,1,1,0,-96,0,0,0,dCr3bTla
68,0,-33,1,0,-1,1,1,0,-96,1,1,0,dCr3bTla
7,0,4,0,0,0,0,0,0,79,0,0,1,11NJo56N
28,0,11,0,0,0,1,1,0,79,0,1,1,11NJo56N
44,3,11,0,0,0,1,1,0,79,0,1,1,11NJo56N
65,11,14,0,0,0,1,1,0,79,0,0,1,11NJo56N
56,0,-7,0,0,0,1,1,-1,-170,0,1,1,AeP7PnYb
68,0,-7,0,0,0,1,1,-1,-170,0,1,1,AeP7PnYb
73,0,-12,0,0,0,1,1,-1,-170,0,0,1,AeP7PnYb
76,0,2,0,0,0,1,1,-1,-170,0,1,1,AeP7PnYb
22,0,16,0,0,0,0,1,0,158,0,1,1,gj70rtPv
23,0,17,0,0,0,0,1,0,158,0,0,1,gj70rtPv
56,3,-2,0,0,0,1,1,3,158,0,1,1,gj70rtPv
61,6,9,0,0,0,1,1,3,158,0,0,1,gj70rtPv
16,0,0,0,0,0,0,0,0,-15,0,1,0,pdEa5Mk6
21,0,6,0,0,0,1,0,0,-15,0,0,0,pdEa5Mk6
29,0,1,0,0,0,1,0,0,-15,0,0,0,pdEa5Mk6
